mu_g,Tgran,seed,mu,a_c,a_n,a_t,f_mean,cv_f,pr_f,ncon,chi,E
1.0,0.001,1,0.27887107837223973,0.25173863883397873,0.22389154124166363,0.08211197592730728,14.244379926613826,0.7257290958163832,0.6550505380982656,5447.78,0.012355834119659648,1000000.0
1.0,0.001,2,0.28509567667630653,0.2596798662738245,0.23429945566343519,0.07621202980773202,14.047171322779278,0.7285264433329384,0.6533072415789454,5448.2,0.013131233038790118,1000000.0
1.0,0.003,1,0.27846311681115543,0.2555878329640599,0.22948359077455843,0.07185480822018576,13.96062701338783,0.7305935371792242,0.6520142354733749,5508.3,0.014693403784654682,1000000.0
1.0,0.003,2,0.27974891890952963,0.25425628917032417,0.23232265059544957,0.07291889289486572,13.846299016888368,0.7416888446065149,0.6451549490956968,5514.26,0.014424769114016488,1000000.0
1.0,0.005,1,0.2730444030747766,0.2535854982197456,0.22825793544462641,0.06424537110351132,13.6629214697507,0.7384928244576219,0.6471146264976545,5568.34,0.015935419753173415,1000000.0
1.0,0.005,2,0.2795308685363921,0.2607871143511604,0.23161749191138004,0.06665713297378474,13.817872958356078,0.7420301296838833,0.6449404729274135,5568.2,0.016099926987442073,1000000.0
1.0,0.008,1,0.26573040472436094,0.24154336610161106,0.22727473524761568,0.0626427071960945,13.560989130952432,0.7523976074383028,0.6385530475210198,5639.92,0.01895182742132652,1000000.0
1.0,0.008,2,0.2807340940150597,0.25993851277248764,0.23947056541203476,0.06205911162402832,13.53790852746786,0.75389456162031,0.637629018233138,5680.4,0.018083753786095596,1000000.0
1.0,0.013,1,0.2691408255985426,0.24831186482569312,0.23415532138097775,0.05581446609418062,13.16894047636525,0.7569956227237941,0.6357331646551567,5764.52,0.02226613460500564,1000000.0
1.0,0.013,2,0.26988983746258133,0.24310752027674945,0.23832240668361035,0.05834975046174511,13.284818201824448,0.7591960918006566,0.634407139904356,5784.82,0.021605755476658245,1000000.0
1.0,0.02,1,0.25799258632873,0.2442658893066792,0.22469631989598715,0.04702296175320571,12.759056145077807,0.7595420331708556,0.6341702717244624,5904.98,0.02619373225160834,1000000.0
1.0,0.02,2,0.2561363867957603,0.23814208444909227,0.2287008379383232,0.04542984855047288,12.782909105470896,0.7558991669629326,0.6363934166829859,5918.26,0.026210134524116583,1000000.0
1.0,0.03,1,0.24271366641747677,0.23359995885099033,0.2162182135443144,0.03560916351443863,12.621920106146488,0.7558903177635173,0.6364058143666056,6018.14,0.03038506182601285,1000000.0
1.0,0.03,2,0.24972719823278883,0.2405976034682971,0.22246355346423485,0.03639323870343386,12.581733151548454,0.757414056476974,0.6354881721975442,6050.54,0.030339000951341656,1000000.0
0.1,0.0005,1,0.4664947897946859,0.629322042620459,0.29904229514836095,0.004625242427212435,9.132336753633707,0.7719962853526229,0.6278266893159811,6207.833333333333,0.0690097580250029,30000.0
0.1,0.0005,2,0.2976536425517842,0.319563407006122,0.2700196016739917,0.005724271897497365,9.354076465148061,0.7619292051168133,0.6337936259740077,7301.666666666667,0.0640599486728354,30000.0
0.1,0.0015,1,0.1929434925357307,0.13151225890810275,0.24391159962183417,0.01046313095210735,9.068823515415666,0.7061321561268392,0.6672851880456919,8161.0,0.05553111184902857,30000.0
0.1,0.0015,2,0.19146957587520763,0.13171210012285403,0.24097641322578633,0.010250637768669647,9.126560826485482,0.7093618023953775,0.6652609916703774,8156.416666666667,0.05599265998918685,30000.0
0.1,0.001,1,0.1921161096170664,0.1277664792587119,0.24448030024111375,0.011985436100825675,9.148004646069804,0.7115115229971064,0.6639124831166473,8113.166666666667,0.05479110254314149,30000.0
0.1,0.001,2,0.19466056105544438,0.13498586193653145,0.24248198473781712,0.011853284286807384,9.145492451004364,0.7128177656228266,0.6631092022540321,8119.166666666667,0.05367141907235087,30000.0
0.1,0.003,1,0.17577981120646172,0.1200649123358376,0.22406121529046427,0.007433494004997872,9.071810482128262,0.6975074048363309,0.672726712228035,8218.833333333334,0.062433381558209815,30000.0
0.1,0.003,2,0.1750575731176978,0.12038906621445082,0.22210873724092464,0.007617341004902952,9.041038049847055,0.6986904981112964,0.671980504373768,8214.5,0.06448702649422386,30000.0
0.1,0.005,1,0.15953709387816642,0.1074752108654763,0.20649546751259415,0.005103511307211918,8.918281349542545,0.69559039678334,0.6739297242669208,8271.25,0.07638022799371859,30000.0
0.1,0.005,2,0.15926414118402707,0.10884237267067963,0.20444460087345104,0.005241304776934986,8.923589884430474,0.6924707809493159,0.6759040075830093,8266.166666666666,0.0774463858399952,30000.0
0.1,0.008,1,0.14811048781184347,0.10184374402130518,0.19080928081859128,0.0035679516488225094,8.888769139198823,0.6889828358858908,0.6781122763209462,8335.0,0.09133688305365828,30000.0
0.1,0.008,2,0.14525230285394933,0.10020761486603523,0.18671006236799617,0.003586925363646083,8.97668722056853,0.6918218241777544,0.6763184256888919,8313.916666666666,0.09227356281684668,30000.0
0.1,0.013,1,0.13206206816120028,0.09704810719840155,0.1645400922166373,0.0025359427054823937,8.774366271513935,0.686537507343838,0.6796619994260736,8363.083333333334,0.1162047117043968,30000.0
0.1,0.013,2,0.13385474484578078,0.09248869083725259,0.1730667189728028,0.002154083069046689,8.86446438343627,0.676171281465176,0.6862537423527515,8349.666666666666,0.11368705627744495,30000.0
0.1,0.02,1,0.12156645770624398,0.08661613810609474,0.15533104311400994,0.0011857373076209767,8.825566293888317,0.6796967696429129,0.6840101464733893,8370.666666666666,0.1407788056531535,30000.0
0.1,0.02,2,0.1211164207654513,0.08468040428715827,0.15611883745450628,0.0014335939061745006,8.796529139867191,0.6767574459286817,0.6858773415039519,8387.083333333334,0.1387125138942148,30000.0
0.1,0.03,1,0.11759162838284194,0.083517420518074,0.15049935235274106,0.0011664833881761714,8.84634000129669,0.6783017030989296,0.6848929073810729,8352.333333333334,0.16671541370844256,30000.0
0.1,0.03,2,0.11833233954665444,0.08699984950588384,0.14868385600342676,0.0009809656245019075,8.819209507881228,0.6759677343687033,0.686377798969109,8351.75,0.16626778555158792,30000.0
0.3,0.0005,1,0.6224899677302683,0.9723249300812776,0.26865651650745515,0.003998487235474785,7.456227760953152,0.8308556453823573,0.5925488532021448,4947.0,0.028534436807781158,30000.0
0.3,0.0005,2,0.3669870113737528,0.4713752942378106,0.25920924258673506,0.00338949017325864,9.468074205088586,0.7545883176987443,0.6383482794899948,6804.833333333333,0.01885499156800406,30000.0
0.3,0.0015,1,0.25902857751882946,0.17904301267469888,0.2955530995713577,0.04346104580048147,10.19312792962925,0.7534089226756037,0.6379224102390816,7344.583333333333,0.029488249553484017,30000.0
0.3,0.0015,2,0.26181866755010463,0.1804903916960111,0.29690271568090526,0.04624422125502356,10.208733881410952,0.7562141147384974,0.6362232182831106,7360.916666666667,0.02963646562798145,30000.0
0.3,0.001,1,0.26704699253170977,0.17932317493579739,0.30623280013650783,0.04853801487362853,10.18794310404356,0.7632543054567171,0.6319173474369447,7314.0,0.030302467990987306,30000.0
0.3,0.001,2,0.2624528102230382,0.18209942695674852,0.296316524035572,0.04648967050943284,10.192991310541421,0.7550989558988727,0.6369143359717914,7310.583333333333,0.0318635044303937,30000.0
0.3,0.003,1,0.2622916477683174,0.18279813018469912,0.2996599726604533,0.04212519132245282,10.061279890011965,0.7481152123903018,0.6411870637814916,7457.166666666667,0.028060848507495403,30000.0
0.3,0.003,2,0.25242458069590445,0.16946778392929232,0.294842172511194,0.040539206918225414,10.07226476835739,0.7596283974648023,0.634122869173889,7449.166666666667,0.029278926102001664,30000.0
0.3,0.005,1,0.24471869628689372,0.16484734329412512,0.2871215139061804,0.03746852776755014,9.970157471836252,0.7537265020371188,0.6377232824745666,7484.666666666667,0.031053911264077694,30000.0
0.3,0.005,2,0.24503579353543223,0.16816550876655856,0.2862091074801073,0.0356969757382009,10.029138276472205,0.7572214832221683,0.6355827022958574,7502.916666666667,0.03165540503462749,30000.0
0.3,0.008,1,0.23269230784376652,0.1640433856570529,0.2711604318051169,0.03018079462773704,9.82010049571681,0.7456266634570535,0.6427080067254114,7561.333333333333,0.03558205845480356,30000.0
0.3,0.008,2,0.2393922727549813,0.16467996522890618,0.2818167003479669,0.03228787919513964,9.937948272730875,0.7515324272622128,0.6390741644075685,7609.166666666667,0.03682312299956633,30000.0
0.3,0.013,1,0.22600923466907094,0.15176223957324186,0.2734475117162935,0.02680872140220592,9.7103253871949,0.744476216778009,0.6434262253249501,7689.5,0.04140548648829206,30000.0
0.3,0.013,2,0.22512658791845652,0.15428740319710774,0.27052948354200596,0.02543628839991798,9.702600626394215,0.7436952281948107,0.6438863900332873,7707.666666666667,0.04097599195638408,30000.0
0.3,0.02,1,0.21320006143017886,0.1496204528497768,0.25733356327053825,0.019446112529512633,9.52927831580765,0.7301226986984134,0.6523065192435716,7818.25,0.04720805549152432,30000.0
0.3,0.02,2,0.20946614391540488,0.14508566992813363,0.2543834081572381,0.019463207199861728,9.599454633035956,0.7311605739455859,0.6516454227901934,7778.416666666667,0.048005537309581105,30000.0
0.3,0.03,1,0.19128047134083281,0.1350077906935354,0.23234647934054165,0.015206676595490173,9.448663521679947,0.7188270138578581,0.6593295343683863,7902.333333333333,0.05839847334150142,30000.0
0.3,0.03,2,0.19383742121847147,0.1379454490210705,0.23579927576347218,0.013930120233209449,9.479666574795223,0.7242164307890687,0.6559678054790217,7896.666666666667,0.05752268794330764,30000.0
1.0,0.0005,1,0.3945191041605804,0.48571983994069434,0.302835630833092,0.0004827400721004001,10.845936697188955,0.7488051123653897,0.6423035376498997,6802.833333333333,0.005733885297403964,30000.0
1.0,0.0005,2,0.4348250745280626,0.5560675079739755,0.31185072763693084,0.001731914345657415,10.28607160407536,0.7599425063356532,0.6351010603526107,6507.083333333333,0.006712755404681168,30000.0
1.0,0.0015,1,0.2809836426691524,0.2114019138848051,0.2516265414655219,0.0989388384337397,12.048132564507076,0.738094203499131,0.6473647346586164,6343.083333333333,0.010116236463661927,30000.0
1.0,0.0015,2,0.28050283644561763,0.2059640406822462,0.25635535950626814,0.0986862788255397,12.028116679295374,0.7418376333104089,0.6450395461751579,6366.416666666667,0.00987035091655693,30000.0
1.0,0.001,1,0.2713725572887164,0.19974513229806035,0.23837263815775275,0.10462734666377965,12.105984840914525,0.7413727662409243,0.6453345820583197,6338.666666666667,0.00928447368478408,30000.0
1.0,0.001,2,0.2857024351068815,0.19873712002558738,0.2623324764945942,0.11033527941947634,12.084408297190253,0.7494252096963834,0.6404031698866434,6335.833333333333,0.00963297446351982,30000.0
1.0,0.003,1,0.2763227886527854,0.20195696897319626,0.252733096584899,0.0979555132507054,12.015526037358972,0.742451068620011,0.6446686543007462,6394.5,0.010242480886152315,30000.0
1.0,0.003,2,0.2737721523914445,0.20343940687477058,0.24681902719101642,0.09728586955952051,11.986726441327383,0.7473022631500563,0.6416714634202382,6384.166666666667,0.009803481833334318,30000.0
1.0,0.005,1,0.275507057255238,0.19473117826091135,0.2638225777844623,0.09246036487711706,11.90220799401844,0.7487215016555218,0.6408113988284233,6448.0,0.010248913836528251,30000.0
1.0,0.005,2,0.2809807763294691,0.20487386850182746,0.26167556073552856,0.0954121247117508,12.067901748524884,0.7478242727011558,0.6413573103432687,6435.25,0.010760191676455581,30000.0
1.0,0.008,1,0.27708605462849684,0.1957043827765437,0.2673976657730888,0.0910700644034525,11.74720102279371,0.7601738951865858,0.6337969416423843,6498.416666666667,0.01214750854770698,30000.0
1.0,0.008,2,0.27402421651368175,0.20176134607728827,0.2555389693688521,0.09074811710744125,11.84982915022925,0.7544928047746411,0.6372594625835927,6497.083333333333,0.011645693240125808,30000.0
1.0,0.013,1,0.27277478242713227,0.19974297142500122,0.2665852635874802,0.07922132792857715,11.393458832712229,0.7640109083337814,0.6314779544329802,6608.416666666667,0.015148242934013562,30000.0
1.0,0.013,2,0.26572596654753333,0.19124770646880432,0.26111406427704204,0.07909016744419,11.594372597923288,0.7670501077115089,0.6295910362844264,6606.333333333333,0.014028414840074563,30000.0
1.0,0.02,1,0.2658081083358084,0.19097354494187166,0.2655574154402235,0.07508524705678836,11.329058298627666,0.7750778737261044,0.6247239557968312,6704.416666666667,0.017761998965403942,30000.0
1.0,0.02,2,0.2654346453749972,0.19124886802013755,0.26435535882525335,0.07526506093831829,11.411996011185515,0.7671102015343378,0.629563854430509,6702.5,0.01704630624817865,30000.0
1.0,0.03,1,0.26033131714194985,0.1876101231773526,0.2647642556145336,0.06828826165877257,11.1178549606122,0.7710954009608596,0.6271466434362,6838.25,0.019436272998353887,30000.0
1.0,0.03,2,0.2566819184960935,0.18414651007133787,0.26205645642870806,0.06716087291338611,11.087778921002384,0.7741380655886118,0.6252993206751821,6828.5,0.02027083546937779,30000.0
0.1,0.0005,1,0.27987947711957245,0.20267610885709408,0.3566142352900619,0.0004686152104430712,11.19505160947243,0.739671573928514,0.6485714082489098,6989.967741935484,0.2905493662365503,300000.0
0.1,0.0005,2,0.33231304079651947,0.30123169242555825,0.3623512374487744,0.0010431481977008837,10.178759623743195,0.7709085032359186,0.6296448439082046,6626.258064516129,0.289789124101545,300000.0
0.1,0.0015,1,0.18588335466701006,0.14697573257666446,0.21625068852319795,0.008540286754237979,9.93078231613436,0.7191589704891492,0.6591206883632156,7541.870967741936,0.07958341392095013,300000.0
0.1,0.0015,2,0.19003371772730718,0.15272085065167879,0.2189076562470019,0.008438929973590185,10.024831998081188,0.7179700212248351,0.6598720791800206,7529.645161290323,0.07776957891916528,300000.0
0.1,0.001,1,0.1958836867948578,0.1556176136077222,0.22626396737937757,0.009885789463424525,9.962940013823252,0.71942467392927,0.6589628037248969,7491.322580645161,0.07712247048965103,300000.0
0.1,0.001,2,0.19707627590946034,0.15584184892662553,0.22815786860422668,0.010152836980408201,10.052205462148661,0.7216714265410838,0.6575798022748561,7496.129032258064,0.07669806409950976,300000.0
0.1,0.003,1,0.17317328320367745,0.14530456456245042,0.1950696390195622,0.005972362702951028,9.907621637704107,0.702099465311844,0.6698320121160285,7608.580645161291,0.0913302998957321,300000.0
0.1,0.003,2,0.17536583615011594,0.14794037030582327,0.19667604350003942,0.006115260907590582,9.916245159786177,0.7061961785348474,0.6672535185397642,7605.967741935484,0.09184649235389764,300000.0
0.1,0.005,1,0.16352834819308867,0.1345450470816459,0.18829890413433614,0.004212740566782152,9.837055538868311,0.702600081443775,0.6695145158274994,7650.806451612903,0.1082724823405614,300000.0
0.1,0.005,2,0.15978212720901508,0.130195638955737,0.18496485196039456,0.004403763463419187,9.740166407749804,0.7041110043109127,0.6685558486180907,7641.580645161291,0.10817268705959568,300000.0
0.1,0.008,1,0.14731396385739495,0.12467684573254731,0.166779103284977,0.00317197625122853,9.721207858761538,0.6916218398647479,0.6764434804045464,7664.032258064516,0.12929054333637122,300000.0
0.1,0.008,2,0.1516104717071325,0.12384569410995064,0.1764518730281262,0.0029233738163845532,9.811720797541193,0.6937982939796997,0.675068799321406,7653.5161290322585,0.12982385800163943,300000.0
0.1,0.013,1,0.13564981441634497,0.11886210899662704,0.15044386628374154,0.0019936556249653442,9.708255560498689,0.6899481601331046,0.6775027406653478,7649.032258064516,0.15929752069349598,300000.0
0.1,0.013,2,0.13894754486989333,0.12301101908332061,0.15292610957978597,0.0019579592326834294,9.733599019541646,0.687177099123715,0.6792609936914032,7650.354838709677,0.1603569235094495,300000.0
0.1,0.02,1,0.12760776505545718,0.11039181412209452,0.143472900963203,0.0013508110562040238,9.706677704944317,0.6867053526594986,0.6795612149558015,7575.709677419355,0.19121946912535379,300000.0
0.1,0.02,2,0.13012997438339444,0.11547756997094057,0.14324129709744565,0.0015410842785201911,9.841804066714293,0.687514197886839,0.6790490063273606,7607.4838709677415,0.1898091429118325,300000.0
0.1,0.03,1,0.12083197575657395,0.110062099916753,0.13036454644027276,0.001237309630814593,9.915882789923558,0.6900098481859263,0.6774621915470462,7492.354838709677,0.2234764636401433,300000.0
0.1,0.03,2,0.12070802426034297,0.11123278225721105,0.12910450438992388,0.0010787661058697948,9.904500387520041,0.6874830470222213,0.6790648677600299,7494.870967741936,0.2253282567265765,300000.0
0.3,0.0005,1,0.19909797398501058,0.11078152336424515,0.2861389130497357,0.0012755154804538508,12.297243926074067,0.7548678680908106,0.6386295197615003,6492.4838709677415,0.12699434371922108,300000.0
0.3,0.0005,2,0.2107874295362636,0.127705976634377,0.292592147568786,0.0012767354484995665,11.977327798185133,0.7762221741479929,0.6256580008343435,6349.1612903225805,0.13196634114126637,300000.0
0.3,0.0015,1,0.2620351332018733,0.2186557377688108,0.2670320461075397,0.0383824818568177,11.224225417118047,0.7659376599109283,0.6302762389576361,6695.774193548387,0.0395566877952509,300000.0
0.3,0.0015,2,0.2657465954665075,0.21828457495192383,0.2741185612411553,0.03909005311515923,11.505076786085745,0.7589138498654106,0.6345542350320369,6683.193548387097,0.03891629723944359,300000.0
0.3,0.001,1,0.2672396950599156,0.21836868999969838,0.2756334718445162,0.040477230093520764,11.347798796043085,0.7599722583819287,0.6339155639759508,6657.4838709677415,0.04046435670362877,300000.0
0.3,0.001,2,0.2613494689090454,0.21098199400025772,0.26996036363663706,0.041756577362275935,11.255367789738965,0.7613870254733528,0.6330635402624127,6653.0,0.04283921124477433,300000.0
0.3,0.003,1,0.25626513864745026,0.20887207763853896,0.2700512144602522,0.0336069864752662,11.091931826183465,0.7655377825272712,0.6305183390388337,6806.903225806452,0.041150708652677226,300000.0
0.3,0.003,2,0.2520336063281052,0.20668010287016186,0.2636797667861102,0.03370734029560668,11.233274669070967,0.7579139483176548,0.6351722586672531,6802.677419354839,0.03980195061582239,300000.0
0.3,0.005,1,0.2427531096427747,0.2037627555172123,0.25191256125680384,0.02983090538834731,10.913433456747423,0.7554997897223605,0.6366351289886942,6900.903225806452,0.044179151275317054,300000.0
0.3,0.005,2,0.24900272997259862,0.2034881714863258,0.26468528837981464,0.02983200239711064,11.024737476674433,0.7520948091290205,0.6387630373137911,6897.580645161291,0.04328361860993963,300000.0
0.3,0.008,1,0.23608031386514333,0.19298892700946998,0.25473576686521715,0.024435933288092637,10.799946985144082,0.7514932728220954,0.6390989857290367,6973.8387096774195,0.04927726816102201,300000.0
0.3,0.008,2,0.22987737215071016,0.188202605526865,0.24678189985043614,0.02477023565139237,10.845860176333659,0.7440614195682013,0.6436842575326082,6978.612903225807,0.049710056394229894,300000.0
0.3,0.013,1,0.21761328305014532,0.18103600147416807,0.23586218904459139,0.018328379162678002,10.520488012973807,0.7359514360230276,0.6486873214260297,7109.0,0.057860026478209474,300000.0
0.3,0.013,2,0.21900252997585523,0.18133402912956267,0.23862431922242583,0.018046710154748003,10.634837059595782,0.7354204717238447,0.6490096593756222,7084.741935483871,0.05812780347894167,300000.0
0.3,0.02,1,0.197297040169927,0.16626314449755905,0.21536456215638874,0.012966369192422335,10.38267085888847,0.7260028244117959,0.6548572015665538,7193.451612903225,0.0693517386253945,300000.0
0.3,0.02,2,0.19858369410661392,0.16588059510164302,0.21800345530868082,0.013283336203768405,10.553259946447191,0.7288367920863273,0.6530937672316325,7192.064516129032,0.06837469486632992,300000.0
0.3,0.03,1,0.1820236336717962,0.15719759424666854,0.19720827884862616,0.009641393519225274,10.233486181278433,0.7160598130226173,0.6610642975325974,7237.741935483871,0.08220437711358292,300000.0
0.3,0.03,2,0.17839617479466074,0.15378181985264766,0.1938533096706011,0.009157223519975348,10.277522120337197,0.717514429057192,0.6601481103048094,7235.8387096774195,0.08285099818353084,300000.0
1.0,0.0005,1,0.29801465710838787,0.24854580086621528,0.3010794682704358,0.04640404209091159,13.751188665116656,0.7761095860656931,0.6249974660179675,6081.741935483871,0.011947911103807437,300000.0
1.0,0.0005,2,0.3117797942544021,0.25217459441858486,0.3364901856929293,0.03489480834723601,12.589496384092053,0.8060125735760848,0.6072991700272325,6060.451612903225,0.015513852380025436,300000.0
1.0,0.0015,1,0.286185939007964,0.24784532678871177,0.240581282001129,0.08394527289365493,13.462345566293871,0.7392610862097079,0.6466532861799578,5701.903225806452,0.011515812619240466,300000.0
1.0,0.0015,2,0.2825128252130587,0.24586823280269315,0.23220342610860742,0.0869539956388424,13.589569454884902,0.7276482925823687,0.6538421261894019,5689.612903225807,0.01155981961364328,300000.0
1.0,0.001,1,0.2921835479152643,0.25526431520733495,0.23979352038953142,0.08930926395606203,13.379796305792944,0.7395184955867476,0.6464821606342137,5690.387096774193,0.011188410925538857,300000.0
1.0,0.001,2,0.28014221340367074,0.2378933896590318,0.24091737766421423,0.081473659438449,13.567284295922018,0.7248902915319124,0.6555683720561464,5675.870967741936,0.011242492707385842,300000.0
1.0,0.003,1,0.2809374675704446,0.23840046922501226,0.24329450553082188,0.0801799628845869,13.391375542157904,0.7379412743842524,0.6474627948601108,5733.806451612903,0.013597276137173948,300000.0
1.0,0.003,2,0.276554019264269,0.2421901279829784,0.23176789079639973,0.07915002128296994,13.628929112289997,0.7368118070757539,0.6481761406473165,5725.935483870968,0.012386045680607536,300000.0
1.0,0.005,1,0.2764611301886319,0.23898413007960803,0.2439857223971147,0.06995240027568035,13.247532037312128,0.7482640686493235,0.6410926649321731,5798.419354838709,0.013903611424208102,300000.0
1.0,0.005,2,0.27599225039815767,0.23713862895726942,0.23947629383549476,0.07536957469828014,13.19057061246885,0.7561631294033402,0.6362458361778743,5804.0,0.014630953046710289,300000.0
1.0,0.008,1,0.27302693103242387,0.23307669175759432,0.24401752104242286,0.06895964963835063,13.151639269897638,0.7574837489713857,0.635448445216501,5869.870967741936,0.016392099536339366,300000.0
1.0,0.008,2,0.2755718910869411,0.23346179979153114,0.2489169827462349,0.06876500323996412,13.119727318552503,0.7591230039328681,0.6344644576155074,5875.677419354839,0.016536441984083446,300000.0
1.0,0.013,1,0.26636755409753476,0.22940757973885675,0.24146360986598484,0.061863918259419,12.766324394177305,0.7619251648027346,0.6327243552777384,5988.193548387097,0.01921804278134325,300000.0
1.0,0.013,2,0.2630960682776784,0.2247004086924619,0.24113810720299408,0.060353620374483295,12.86667875730776,0.7669021898088393,0.6297040433609484,5978.645161290323,0.01924487269462654,300000.0
1.0,0.02,1,0.25618725555026084,0.22495742921867568,0.23504790505742812,0.052369180665836915,12.384549088126995,0.7680633214601661,0.6289869212916822,6098.870967741936,0.022762845109809353,300000.0
1.0,0.02,2,0.2603748628024312,0.22037935723669855,0.24433793563119,0.056032425947533396,12.640975848849717,0.7710109596312223,0.6272020532761619,6112.096774193548,0.023120061607079294,300000.0
1.0,0.03,1,0.24968145705668757,0.21766173285125373,0.23760508037757533,0.044096105512564446,12.251374748915191,0.7691644854681445,0.628312534311543,6237.193548387097,0.02641845356097037,300000.0
1.0,0.03,2,0.2532219845592288,0.22512060575037632,0.23690021703604472,0.04442314597973646,12.056949521933186,0.7630606687014111,0.6320247125171894,6243.354838709677,0.02624619197099141,300000.0
