mu_g,Tgran,seed,mu,a_c,a_n,a_t,f_mean,cv_f,pr_f,ncon,chi,kt
1.0,0.003,2,0.28269547982630017,0.22656999845867754,0.24777791787742737,0.09104304113076993,12.623463189137851,0.73703268020491,0.6480112037166439,6057.45,0.008535783078518029,50000.0
1.0,0.005,1,0.2683657362385542,0.21854723742850007,0.23668941753171566,0.08149481821527586,12.597937504327813,0.7497055773580565,0.6402358846109355,6075.25,0.010449209296046157,50000.0
1.0,0.005,2,0.2757752367363604,0.2210942761483623,0.24842711864320735,0.08202907614244001,12.512899070250302,0.7503333501970755,0.6398083778251599,6110.25,0.010212352889828942,50000.0
1.0,0.008,1,0.2758140821826797,0.22088882671265245,0.25125945436308544,0.07947988146475904,12.199628849789992,0.7545951906085089,0.6371981065611594,6163.45,0.012191948315385916,50000.0
1.0,0.008,2,0.27788416085483447,0.21953304064037282,0.25674305718485657,0.07949222070632608,12.36747710657564,0.7530418835491957,0.6381544548131437,6168.25,0.011372686673503642,50000.0
1.0,0.013,1,0.2667196315089124,0.21498248627967037,0.2516818629219101,0.06677491494203339,12.141742662013577,0.7696989182813091,0.627998223865833,6302.5,0.014089092235101686,50000.0
1.0,0.013,2,0.2673193342002874,0.21370000976708375,0.2531755934161172,0.06776305876467441,12.169896819224451,0.7661275309777219,0.6301697144431354,6262.4,0.014245494345641246,50000.0
1.0,0.02,1,0.25510291260517765,0.20345317496733065,0.24557913123736408,0.06117351632741066,11.863099391880727,0.7644350690322449,0.6311889390545711,6380.5,0.01556889158896491,50000.0
1.0,0.02,2,0.2608429872261543,0.2114215512644441,0.24914802161320998,0.061116404546710565,11.820892603502687,0.7696210908691193,0.6280464224406123,6389.45,0.01637251550835979,50000.0
1.0,0.03,1,0.25272511275383225,0.20958550074513388,0.24395985649699256,0.051904862755650635,11.725255854880148,0.773075315784869,0.6259315101767479,6509.75,0.019561606139401937,50000.0
1.0,0.03,2,0.2556308680803521,0.19958432675285778,0.2550931941291863,0.05658420827797085,11.612145760255169,0.7692115559953151,0.628288373741286,6522.25,0.018496973337134265,50000.0
0.1,0.0005,1,0.19187570788744507,0.07316088158077713,0.312705589110321,-0.0021150608918129752,13.939335517341059,0.6785583248062497,0.6847569246073136,8144.25,0.02229030363398924,90500.0
0.1,0.0005,2,0.5796292597322455,0.790853025479054,0.36362461758475734,0.00478086818928835,7.529734782414384,0.860708031930123,0.5757615701910463,5195.714285714285,0.11116310224518887,90500.0
0.1,0.0015,1,0.18946349089539108,0.14242652013156148,0.22741497153987433,0.009085485899398841,9.578517710348908,0.7222355634505668,0.6572029220922019,7778.75,0.06891953854509908,90500.0
0.1,0.0015,2,0.1889076267222507,0.1417690259499919,0.22724443322135152,0.008801799697726318,9.536117695765146,0.7156205276435091,0.6613465726864491,7783.2,0.06816806810912845,90500.0
0.1,0.001,1,0.19356599944393513,0.14856883346136612,0.22759514926748547,0.010968018496944194,9.65728293795502,0.7148994279971663,0.6617917619153684,7751.65,0.06552934273678183,90500.0
0.1,0.001,2,0.19767192884740506,0.15000490921687892,0.2344750933373667,0.010863855141892509,9.688470062864718,0.7119703484760355,0.6636276021906589,7748.05,0.06344210054092762,90500.0
0.1,0.003,1,0.1788257698554328,0.13912720628640632,0.21217511689452678,0.006349219650695043,9.49854609650172,0.7033182127360876,0.6690684134491861,7849.45,0.07753028159969139,90500.0
0.1,0.003,2,0.1734671180691068,0.135058080355897,0.20558695170754154,0.006289207815035032,9.555844125236302,0.7020527939197747,0.6698602472050572,7840.45,0.07807883169748644,90500.0
0.1,0.005,1,0.1619568461397663,0.12747893673561164,0.19164042487606986,0.0047943233121497215,9.399650352669136,0.7021408522563773,0.6697985247110502,7904.95,0.0927313432308695,90500.0
0.1,0.005,2,0.1641668690082268,0.12675650451397336,0.1969381013362222,0.004639132120095717,9.492966002129677,0.7044574519926222,0.6683452597217213,7899.0,0.09226023243299436,90500.0
0.1,0.008,1,0.14871922377522948,0.1201349391970937,0.17419556015555376,0.0031079523796192993,9.313150240785703,0.6989156271270055,0.6718435304423314,7935.55,0.11269811878866173,90500.0
0.1,0.008,2,0.15254667980822595,0.11763793235638487,0.1841627885125722,0.003292640556573989,9.364086642108173,0.6926761260332983,0.6757794550998243,7933.25,0.11246505574819758,90500.0
0.1,0.013,1,0.13530290139016543,0.10657872031229387,0.1616923821908894,0.0023346986676540593,9.331637604684577,0.6921093163325389,0.6761346220397174,7961.85,0.13829411344319037,90500.0
0.1,0.013,2,0.13908261211249523,0.10937192302955348,0.1665900056772115,0.0022032955604312674,9.398733402958014,0.6912392688260147,0.6766878249062231,7948.05,0.13510476157770956,90500.0
0.1,0.02,1,0.12321570086963374,0.09998607032903264,0.1453171246284199,0.0011282055761367314,9.332010576467479,0.6815930702295205,0.6828071589520881,7936.6,0.1649588035268714,90500.0
0.1,0.02,2,0.12473798609704656,0.10305080145883867,0.1451082171952751,0.0013169515784265682,9.381323275278111,0.6839232448196659,0.6813195410057344,7934.55,0.16541108658805545,90500.0
0.1,0.03,1,0.12266928241530901,0.0994520570935018,0.1451276532690657,0.0007588546377490304,9.404958466294715,0.6835008831281464,0.681592169000273,7865.25,0.19830227094699202,90500.0
0.1,0.03,2,0.12173273545383437,0.09814082609673869,0.14418232039139012,0.001142326569469033,9.417820836905651,0.6837842419890705,0.68141063032851,7876.35,0.19677645241662775,90500.0
0.3,0.0005,1,0.6422156038317656,0.8892921777437935,0.38563800772101914,0.009501020355861383,6.817615734157387,0.8821155845589733,0.5625053020803081,4750.380952380952,0.05002145091904623,90500.0
0.3,0.0005,2,0.5711168598325096,0.7476431131934078,0.38544738023510866,0.009143219681715076,7.232576480830392,0.8594194429221392,0.5755003912226048,5226.523809523809,0.03971920733571585,90500.0
0.3,0.0015,1,0.2639158203672737,0.20228805585491058,0.2829283957862869,0.042615189739135,10.830154451035494,0.7601766361248116,0.6337858744004465,6964.65,0.03392095545704722,90500.0
0.3,0.0015,2,0.26265328378286645,0.20042083599352067,0.2819299593483805,0.04295577280319051,10.775381423424838,0.7695902701925375,0.628055131959113,6979.7,0.034965449870385086,90500.0
0.3,0.001,1,0.26861008578843726,0.20790498554000963,0.2860912966470355,0.04322389409216009,10.885848892968372,0.7601786276950511,0.6337878826362401,6946.4,0.03644468960560123,90500.0
0.3,0.001,2,0.2650498729283012,0.20436685753963485,0.282306040123607,0.043426848892262296,10.932765370686713,0.7628430567573338,0.6321593157547796,6915.35,0.03623216977676898,90500.0
0.3,0.003,1,0.25409037346713104,0.19348992146926863,0.27758220108985804,0.03710863043298552,10.641680217758976,0.7688642559988266,0.6285003912941729,7036.1,0.03625473666892594,90500.0
0.3,0.003,2,0.24814054569217867,0.18699992795296985,0.2730428680883995,0.03623829677013708,10.787058294894223,0.7557098735299748,0.6365255853280056,7029.35,0.035721261561240635,90500.0
0.3,0.005,1,0.25204387404668394,0.19260082103309276,0.27749765474751087,0.03398927307570593,10.691785110480904,0.7585600931874293,0.6347792379267618,7155.9,0.03752519045933177,90500.0
0.3,0.005,2,0.24757950009899768,0.19364534956758486,0.26918453025363054,0.03232912695839228,10.574626336859762,0.756230586622818,0.636205575073316,7134.45,0.0390908518589887,90500.0
0.3,0.008,1,0.23810540775994854,0.18535423791572286,0.263382450877354,0.02747412883034877,10.421752547003175,0.746568613017652,0.642127710162258,7247.25,0.04290485892993998,90500.0
0.3,0.008,2,0.23601459713026945,0.17694091295589345,0.2672411590190431,0.02784712231803834,10.39277650823438,0.7530513389980561,0.6381428618894261,7230.15,0.041646647322186384,90500.0
0.3,0.013,1,0.22055613445025482,0.16521330316717445,0.25388421042134307,0.022014751879833906,10.307878383581416,0.7452568569792043,0.6429490871535174,7318.9,0.049904268898456214,90500.0
0.3,0.013,2,0.22090252500069654,0.17013350241295222,0.24855771774341684,0.02311383424488487,10.224380399997996,0.7335415014051665,0.6501911637325358,7349.75,0.04959851076398371,90500.0
0.3,0.02,1,0.20172775069104149,0.15794294141923554,0.22953337185584882,0.015979186838249317,10.033221571158238,0.7300646573581313,0.6523441145210954,7451.25,0.05821390898796456,90500.0
0.3,0.02,2,0.2050120543504068,0.16473369788548994,0.22924167491374944,0.016048737550312938,10.074683655573603,0.7349751491158495,0.6492877548787417,7450.55,0.05908895501542335,90500.0
0.3,0.03,1,0.18220017727948307,0.14769034371540868,0.2063574713364332,0.010352539398500591,9.944185411276937,0.7168221085770148,0.6605898746579922,7514.5,0.06927971907425265,90500.0
0.3,0.03,2,0.1857958916342575,0.1471140567732132,0.2132724251278748,0.011205294824955903,9.888435302608755,0.7155025619428022,0.6614127962025257,7526.4,0.07084325578745232,90500.0
1.0,0.0005,1,0.6179931526960276,0.8186002767021323,0.3991441321980778,0.018241896788813366,7.268375016738044,0.8852033483095156,0.5608323716779698,4867.0952380952385,0.013704255609749921,90500.0
1.0,0.0005,2,0.4375723616167179,0.4940895195203338,0.3723945193262034,0.008660693208915557,10.738679565235563,0.7971080399126051,0.6131883836752793,6193.952380952381,0.009573765851808868,90500.0
1.0,0.0015,1,0.28527492666537285,0.22417277849920647,0.25315826084481546,0.09321881061318724,13.004804955471277,0.7426424926855705,0.6445561260350661,5953.0,0.010709016760437581,90500.0
1.0,0.0015,2,0.2841150460001519,0.2326243745904451,0.24967684814673002,0.08592886449351236,12.956264105651115,0.7389670886005859,0.646835735415179,5953.55,0.010886879452411768,90500.0
1.0,0.001,1,0.28308993176835445,0.22663745658815868,0.23992870683299442,0.09961370897958009,12.959784207384658,0.7375463923770811,0.6477175320261133,5943.95,0.010862276440956711,90500.0
1.0,0.001,2,0.2858231904569091,0.2345740144986787,0.23768349737489497,0.0993888631525442,13.106902227807486,0.7308257923038003,0.6518738612827538,5954.75,0.010059758774188719,90500.0
1.0,0.003,1,0.2762045331066019,0.22338079242178507,0.24219816065690908,0.08683011355998868,12.67711246444012,0.7429634814720293,0.6443535233121908,6009.3,0.011642477722075181,90500.0
1.0,0.003,2,0.2844008774319497,0.23244256014374728,0.24895560898634206,0.08740359134711942,12.686187818725168,0.7512150795376085,0.6392808686534897,5986.85,0.011794069196962608,90500.0
1.0,0.005,1,0.27059064588118364,0.21566754906711103,0.24812743578587576,0.07738630468500554,12.518834359226734,0.7583822126195818,0.6348786918534579,6054.05,0.013652709527068322,90500.0
1.0,0.005,2,0.27987411159243014,0.21907827456160417,0.25588505503585485,0.084784891186604,12.686912024245398,0.7533519252556806,0.6379840299487688,6054.5,0.01305519779149745,90500.0
1.0,0.008,1,0.27385518162294076,0.21931003146603714,0.25197037891913726,0.07642994978402898,12.330884618094796,0.7563036967847061,0.6361684731565627,6141.8,0.0143511333985193,90500.0
1.0,0.008,2,0.275254430784782,0.22129055121496394,0.24920930029985439,0.08000901532069818,12.521627276870385,0.7565793070369384,0.6359976720702161,6143.4,0.014973531187244437,90500.0
1.0,0.013,1,0.27332446421596124,0.22272788467043253,0.248231697881042,0.07568935315827281,12.288824781231167,0.756545399806162,0.6360108451717481,6220.75,0.01733009511074709,90500.0
1.0,0.013,2,0.2742347118960683,0.22201306841096602,0.25499584263575403,0.07146051843716503,12.264119243951672,0.7569152471896403,0.6357795244152652,6240.35,0.01685512905215647,90500.0
1.0,0.02,1,0.26321591771656216,0.20860917769545786,0.25451735953471205,0.06330529649282954,12.081146085818038,0.7700853513072669,0.6277499051204738,6318.3,0.020253986145559476,90500.0
1.0,0.02,2,0.2631334969441032,0.21237856195387156,0.24718590852265768,0.06670252489303485,11.924926782037955,0.7713613040836144,0.6269896722458049,6354.7,0.0197338086786693,90500.0
1.0,0.03,1,0.2493359513323644,0.20453744205895621,0.24120857300361348,0.05292588576300492,11.703002453203109,0.7714020461187681,0.6269505545374707,6488.95,0.02321925329309813,90500.0
1.0,0.03,2,0.2555046527567483,0.21262670666344996,0.24477864625672668,0.05360395424155975,11.764787727006075,0.763411830058623,0.631814694377384,6451.85,0.023342798358052325,90500.0
