I,P,Tgran,Theta,e_rest,kt,kt_is_default,label,mu,mu_g,n_samples,seed,tau
0.0007054664470175439,2.009544692982456,0.0005,0.00013459028456140352,0.5,3000.0,False,e0.5_k3.0e3_mu0.0_T0.0005_s2,0.1047900012982456,0.0,57,2,-0.21067090508771927
0.000711232118245614,1.9769519245614036,0.0005,0.00014278820824561406,0.5,3000.0,False,e0.5_k3.0e3_mu0.0_T0.0005_s3,0.11381786563157895,0.0,57,3,-0.22508950210526313
0.0007104557980701754,1.981261836842105,0.002,0.00041450022614035085,0.5,3000.0,False,e0.5_k3.0e3_mu0.0_T0.002_s1,0.10286638078947369,0.0,57,1,-0.20377678368421054
0.0007064671285964912,2.0038387228070174,0.002,0.0004079389482456141,0.5,3000.0,False,e0.5_k3.0e3_mu0.0_T0.002_s2,0.10169982542105263,0.0,57,2,-0.2038133040350877
0.000708004458245614,1.9950052385964911,0.002,0.0003994642629824562,0.5,3000.0,False,e0.5_k3.0e3_mu0.0_T0.002_s3,0.10796443342105264,0.0,57,3,-0.21541123929824557
0.0007076881554385965,1.9968637982456139,0.006,0.0011744942578947367,0.5,3000.0,False,e0.5_k3.0e3_mu0.0_T0.006_s1,0.0901161223508772,0.0,57,1,-0.17999064807017545
0.0007068203415789475,2.0018062350877193,0.006,0.0011684121649122806,0.5,3000.0,False,e0.5_k3.0e3_mu0.0_T0.006_s2,0.09590351478947366,0.0,57,2,-0.19198246561403512
0.0007081604805263158,1.994210692982456,0.006,0.0011791986421052633,0.5,3000.0,False,e0.5_k3.0e3_mu0.0_T0.006_s3,0.10537939871929825,0.0,57,3,-0.2102089040350877
0.0007071015426315791,2.000209543859649,0.015,0.003060196998245614,0.5,3000.0,False,e0.5_k3.0e3_mu0.0_T0.015_s1,0.08245282500000001,0.0,57,1,-0.16495967175438594
0.0007080029547368422,1.9950762754385964,0.015,0.003053625501754386,0.5,3000.0,False,e0.5_k3.0e3_mu0.0_T0.015_s2,0.0984262271754386,0.0,57,2,-0.19644094175438595
0.0007130814538596493,1.9668230649122806,0.015,0.0030637239157894737,0.5,3000.0,False,e0.5_k3.0e3_mu0.0_T0.015_s3,0.09208316877192983,0.0,57,3,-0.18109584912280702
0.0007063084140350877,2.0049417298245613,0.0005,6.1220668e-05,0.5,3000.0,False,e0.5_k3.0e3_mu0.1_T0.0005_s1,0.14626570175438597,0.1,57,1,-0.2934481398245614
0.0007104984645614034,1.9813060894736843,0.0005,6.146408392982456e-05,0.5,3000.0,False,e0.5_k3.0e3_mu0.1_T0.0005_s2,0.14418135403508772,0.1,57,2,-0.28573330298245614
0.0007068600071929826,2.0016549508771933,0.0005,6.179981887719299e-05,0.5,3000.0,False,e0.5_k3.0e3_mu0.1_T0.0005_s3,0.14779562508771932,0.1,57,3,-0.2958506575438596
0.0007092613075438597,1.9880703456140354,0.002,0.00027271631245614033,0.5,3000.0,False,e0.5_k3.0e3_mu0.1_T0.002_s1,0.11857081857894737,0.1,57,1,-0.2357978692982456
0.0007080715594736842,1.994609296491228,0.002,0.0002749397843859649,0.5,3000.0,False,e0.5_k3.0e3_mu0.1_T0.002_s2,0.10165163833333334,0.1,57,2,-0.20283344754385962
0.0007119934940350878,1.9727791192982456,0.002,0.0002675807412280702,0.5,3000.0,False,e0.5_k3.0e3_mu0.1_T0.002_s3,0.11362777980701753,0.1,57,3,-0.22425102333333333
0.0007101693736842104,1.9828891210526318,0.006,0.0009841171271929823,0.5,3000.0,False,e0.5_k3.0e3_mu0.1_T0.006_s1,0.10449586768421053,0.1,57,1,-0.2071862366666667
0.0007074906208771929,1.997962507017544,0.006,0.0009750402564912279,0.5,3000.0,False,e0.5_k3.0e3_mu0.1_T0.006_s2,0.10758896449122805,0.1,57,2,-0.21494361298245612
0.0007124803240350878,1.9700656596491224,0.006,0.0009873037877192981,0.5,3000.0,False,e0.5_k3.0e3_mu0.1_T0.006_s3,0.09967728550877193,0.1,57,3,-0.19629661350877192
0.0007113209085964912,1.9765228298245616,0.015,0.0028641443578947363,0.5,3000.0,False,e0.5_k3.0e3_mu0.1_T0.015_s1,0.08454503663157895,0.1,57,1,-0.16720527929824563
0.0007101004596491229,1.983483850877193,0.015,0.0028512860842105268,0.5,3000.0,False,e0.5_k3.0e3_mu0.1_T0.015_s2,0.08372784015789474,0.1,57,2,-0.1660958001754386
0.0007099358643859647,1.9842431175438595,0.015,0.002820177745614035,0.5,3000.0,False,e0.5_k3.0e3_mu0.1_T0.015_s3,0.08430809910526314,0.1,57,3,-0.16732908403508773
0.0007173128164912281,1.9437290543859649,0.0005,5.754236863157895e-05,0.5,3000.0,False,e0.5_k3.0e3_mu0.3_T0.0005_s1,0.23423598859649122,0.3,57,1,-0.4552800799999999
0.0007075801901754386,1.997585735087719,0.0005,5.7986139912280705e-05,0.5,3000.0,False,e0.5_k3.0e3_mu0.3_T0.0005_s2,0.23578327842105268,0.3,57,2,-0.4710491361403509
0.0007150869249122806,1.9558996894736844,0.0005,5.5657554228070175e-05,0.5,3000.0,False,e0.5_k3.0e3_mu0.3_T0.0005_s3,0.24780480438596494,0.3,57,3,-0.4847673857894737
0.0007151265724561404,1.9556055824561405,0.002,0.0002016802496491228,0.5,3000.0,False,e0.5_k3.0e3_mu0.3_T0.002_s1,0.15897951842105262,0.3,57,1,-0.3110165028070176
0.0007063778294736842,2.004377389473684,0.002,0.00019763976192982457,0.5,3000.0,False,e0.5_k3.0e3_mu0.3_T0.002_s2,0.17108010649122807,0.3,57,2,-0.34290869982456135
0.0007070424803508772,2.000393359649123,0.002,0.00019887098929824562,0.5,3000.0,False,e0.5_k3.0e3_mu0.3_T0.002_s3,0.15599635210526314,0.3,57,3,-0.3120636777192982
0.000711674309122807,1.9745404912280704,0.006,0.0007372535743859649,0.5,3000.0,False,e0.5_k3.0e3_mu0.3_T0.006_s1,0.111770421,0.3,57,1,-0.22068143368421056
0.000706782169122807,2.00190988245614,0.006,0.0007383068629824562,0.5,3000.0,False,e0.5_k3.0e3_mu0.3_T0.006_s2,0.11049563301754387,0.3,57,2,-0.22119243438596492
0.0007117965545614035,1.9738246842105263,0.006,0.0007436829859649123,0.5,3000.0,False,e0.5_k3.0e3_mu0.3_T0.006_s3,0.12062106857894736,0.3,57,3,-0.23807981771929826
0.0007117656515789473,1.974111840350877,0.015,0.0026765336964912276,0.5,3000.0,False,e0.5_k3.0e3_mu0.3_T0.015_s1,0.08946999640350876,0.3,57,1,-0.17675408989473687
0.0007069655401754387,2.0009725754385963,0.015,0.002685966128070176,0.5,3000.0,False,e0.5_k3.0e3_mu0.3_T0.015_s2,0.09388617033333334,0.3,57,2,-0.18785679684210527
0.0007116681650877193,1.97476149122807,0.015,0.0027014545929824564,0.5,3000.0,False,e0.5_k3.0e3_mu0.3_T0.015_s3,0.0909252581754386,0.3,57,3,-0.17956323894736842
0.0007159249191228071,1.9518584561403507,0.0005,0.003571693031228071,0.5,3000.0,False,e0.5_k3.0e3_mu1.0_T0.0005_s1,0.18695826440350877,1.0,57,1,-0.3644173554385965
0.000717352243859649,1.943835852631579,0.0005,0.0014063045375438596,0.5,3000.0,False,e0.5_k3.0e3_mu1.0_T0.0005_s2,0.21347476280701758,1.0,57,2,-0.4145230338596491
0.0007140198094736841,1.962256849122807,0.0005,0.0070234754614035095,0.5,3000.0,False,e0.5_k3.0e3_mu1.0_T0.0005_s3,0.1632120896631579,1.0,57,3,-0.31989747889473685
0.000711043167017544,1.9803351175438597,0.002,0.01236450197368421,0.5,3000.0,False,e0.5_k3.0e3_mu1.0_T0.002_s1,0.08994504282456141,1.0,57,1,-0.17728097594736844
0.0007144466885964911,1.961350040350877,0.002,0.016440893121052628,0.5,3000.0,False,e0.5_k3.0e3_mu1.0_T0.002_s2,0.06026879254912281,1.0,57,2,-0.11488283728070176
0.0007121606368421053,1.974464945614035,0.002,0.011408252654385963,0.5,3000.0,False,e0.5_k3.0e3_mu1.0_T0.002_s3,0.08456334915789473,1.0,57,3,-0.1662315050877193
0.0007049428771929826,2.018706903508772,0.006,0.07850888492982457,0.5,3000.0,False,e0.5_k3.0e3_mu1.0_T0.006_s1,0.04940629687701754,1.0,57,1,0.02945901604754386
0.0007055011166666665,2.0143372403508772,0.006,0.07622774414035087,0.5,3000.0,False,e0.5_k3.0e3_mu1.0_T0.006_s2,0.053305449547719305,1.0,57,2,-0.01199078549175439
0.0007036986414035089,2.024971859649123,0.006,0.07507773119298246,0.5,3000.0,False,e0.5_k3.0e3_mu1.0_T0.006_s3,0.0463171699368421,1.0,57,3,0.0018042171368421057
0.0007082239243859649,1.998571947368421,0.015,0.07067810384210527,0.5,3000.0,False,e0.5_k3.0e3_mu1.0_T0.015_s1,0.0486954313177193,1.0,57,1,-0.007340822057894736
0.0007073907661403508,2.0024931,0.015,0.07005956849122807,0.5,3000.0,False,e0.5_k3.0e3_mu1.0_T0.015_s2,0.04353070202807017,1.0,57,2,0.011190427070175434
0.0007072356175438597,2.0030008807017543,0.015,0.06725855942105263,0.5,3000.0,False,e0.5_k3.0e3_mu1.0_T0.015_s3,0.04365666947442106,1.0,57,3,0.0034745725710526314
0.0007258732847368421,1.8993102877192982,0.0005,0.026155318907192984,0.5,3000.0,False,e0.5_k3.0e3_mu5.0_T0.0005_s1,0.1377206691631579,5.0,57,1,-0.25615126068070176
0.0007274534570175438,1.8993129122807015,0.0005,0.020237713773859647,0.5,3000.0,False,e0.5_k3.0e3_mu5.0_T0.0005_s2,0.12103509129824562,5.0,57,2,-0.2161192080877193
0.0007292574652631579,1.890590694736842,0.0005,0.020038175521578952,0.5,3000.0,False,e0.5_k3.0e3_mu5.0_T0.0005_s3,0.12940341061403507,5.0,57,3,-0.23033466582456139
0.0007311139766666667,1.8806344456140351,0.002,0.03633436429824561,0.5,3000.0,False,e0.5_k3.0e3_mu5.0_T0.002_s1,0.14083914150877191,5.0,57,1,-0.25002164192982457
0.000704568546140351,2.014610907017544,0.002,0.0002540279585964912,0.5,3000.0,False,e0.5_k3.0e3_mu5.0_T0.002_s2,0.23449505350877195,5.0,57,2,-0.47260053807017544
0.0007174507998245613,1.942877815789474,0.002,0.0002492505259649123,0.5,3000.0,False,e0.5_k3.0e3_mu5.0_T0.002_s3,0.2214876707017544,5.0,57,3,-0.4306949459649123
0.000710506673508772,1.9810121894736843,0.006,0.0005951886031578948,0.5,3000.0,False,e0.5_k3.0e3_mu5.0_T0.006_s1,0.17185765842105263,5.0,57,1,-0.34055679754385965
0.0007105152038596491,1.9810079,0.006,0.0005792809894736841,0.5,3000.0,False,e0.5_k3.0e3_mu5.0_T0.006_s2,0.17201428771929822,5.0,57,2,-0.3411438112280702
0.0007194139931578947,1.9322128719298246,0.006,0.0005965713603508772,0.5,3000.0,False,e0.5_k3.0e3_mu5.0_T0.006_s3,0.15058151350877194,5.0,57,3,-0.290978202631579
0.0007055041117543859,2.009238484210526,0.015,0.0015482499649122807,0.5,3000.0,False,e0.5_k3.0e3_mu5.0_T0.015_s1,0.1185478163508772,5.0,57,1,-0.23822630192982458
0.0007090511343859649,1.9892070789473686,0.015,0.001584582045614035,0.5,3000.0,False,e0.5_k3.0e3_mu5.0_T0.015_s2,0.12105234873684212,5.0,57,2,-0.24081473842105264
0.0007092682914035087,1.9880045614035085,0.015,0.001565282847368421,0.5,3000.0,False,e0.5_k3.0e3_mu5.0_T0.015_s3,0.13193631084210525,5.0,57,3,-0.262405918245614
0.0007071122314035089,2.0002600192982456,0.0005,8.515631021052632e-05,0.5,30000.0,False,e0.5_k3.0e4_mu0.03_T0.0005_s1,0.12301046736842106,0.03,57,1,-0.2460739654385965
0.0007073775205263158,1.998751012280702,0.0005,8.316719214035087e-05,0.5,30000.0,False,e0.5_k3.0e4_mu0.03_T0.0005_s2,0.12256389859649124,0.03,57,2,-0.24499778192982455
0.0007110337580701756,1.9782070771929823,0.0005,8.584888694736842e-05,0.5,30000.0,False,e0.5_k3.0e4_mu0.03_T0.0005_s3,0.12088100533333333,0.03,57,3,-0.23908672175438594
0.0007136387019298245,1.963618750877193,0.002,0.00032122253473684207,0.5,30000.0,False,e0.5_k3.0e4_mu0.03_T0.002_s1,0.11591658128070176,0.03,57,1,-0.22769578789473685
0.0007089043447368422,1.9899261017543861,0.002,0.0003231053143859649,0.5,30000.0,False,e0.5_k3.0e4_mu0.03_T0.002_s2,0.11220945194736844,0.03,57,2,-0.22322527228070177
0.000708564307368421,1.9918907315789476,0.002,0.0003188232492982456,0.5,30000.0,False,e0.5_k3.0e4_mu0.03_T0.002_s3,0.10559882684210525,0.03,57,3,-0.21040871315789472
0.0007106523857894738,1.9803474824561405,0.006,0.001024061118245614,0.5,30000.0,False,e0.5_k3.0e4_mu0.03_T0.006_s1,0.10341840836842105,0.03,57,1,-0.2049745343859649
0.0007091758692982456,1.9884232754385964,0.006,0.001013567525263158,0.5,30000.0,False,e0.5_k3.0e4_mu0.03_T0.006_s2,0.10097393978947368,0.03,57,2,-0.20080060684210527
0.0007135903042105263,1.9639240070175437,0.006,0.0010195998663157894,0.5,30000.0,False,e0.5_k3.0e4_mu0.03_T0.006_s3,0.10372161592982454,0.03,57,3,-0.20372732807017546
0.0007091787042105262,1.9885689736842105,0.015,0.0028037794754385966,0.5,30000.0,False,e0.5_k3.0e4_mu0.03_T0.015_s1,0.09895826684210528,0.03,57,1,-0.19672919175438597
0.0007067642970175439,2.002118545614035,0.015,0.002762348322807017,0.5,30000.0,False,e0.5_k3.0e4_mu0.03_T0.015_s2,0.0880618303859649,0.03,57,2,-0.17634487736842105
0.0007102577514035088,1.982539847368421,0.015,0.0028077515035087714,0.5,30000.0,False,e0.5_k3.0e4_mu0.03_T0.015_s3,0.09381516028070178,0.03,57,3,-0.18604204666666666
0.0007143630692982456,1.9597208719298245,0.0005,0.0001417252252631579,0.5,30000.0,False,e0.5_k3.0e4_mu0.0_T0.0005_s1,0.11415579947368422,0.0,57,1,-0.22373105771929824
0.0007054664470175439,2.009544692982456,0.0005,0.00013459028456140352,0.5,30000.0,False,e0.5_k3.0e4_mu0.0_T0.0005_s2,0.1047900012982456,0.0,57,2,-0.21067090508771927
0.000711232118245614,1.9769519245614036,0.0005,0.00014278820824561406,0.5,30000.0,False,e0.5_k3.0e4_mu0.0_T0.0005_s3,0.11381786563157895,0.0,57,3,-0.22508950210526313
0.0007104557980701754,1.981261836842105,0.002,0.00041450022614035085,0.5,30000.0,False,e0.5_k3.0e4_mu0.0_T0.002_s1,0.10286638078947369,0.0,57,1,-0.20377678368421054
0.0007064671285964912,2.0038387228070174,0.002,0.0004079389482456141,0.5,30000.0,False,e0.5_k3.0e4_mu0.0_T0.002_s2,0.10169982542105263,0.0,57,2,-0.2038133040350877
0.000708004458245614,1.9950052385964911,0.002,0.0003994642629824562,0.5,30000.0,False,e0.5_k3.0e4_mu0.0_T0.002_s3,0.10796443342105264,0.0,57,3,-0.21541123929824557
0.0007076881554385965,1.9968637982456139,0.006,0.0011744942578947367,0.5,30000.0,False,e0.5_k3.0e4_mu0.0_T0.006_s1,0.0901161223508772,0.0,57,1,-0.17999064807017545
0.0007068203415789475,2.0018062350877193,0.006,0.0011684121649122806,0.5,30000.0,False,e0.5_k3.0e4_mu0.0_T0.006_s2,0.09590351478947366,0.0,57,2,-0.19198246561403512
0.0007081604805263158,1.994210692982456,0.006,0.0011791986421052633,0.5,30000.0,False,e0.5_k3.0e4_mu0.0_T0.006_s3,0.10537939871929825,0.0,57,3,-0.2102089040350877
0.0007071015426315791,2.000209543859649,0.015,0.003060196998245614,0.5,30000.0,False,e0.5_k3.0e4_mu0.0_T0.015_s1,0.08245282500000001,0.0,57,1,-0.16495967175438594
0.0007080029547368422,1.9950762754385964,0.015,0.003053625501754386,0.5,30000.0,False,e0.5_k3.0e4_mu0.0_T0.015_s2,0.0984262271754386,0.0,57,2,-0.19644094175438595
0.0007130814538596493,1.9668230649122806,0.015,0.0030637239157894737,0.5,30000.0,False,e0.5_k3.0e4_mu0.0_T0.015_s3,0.09208316877192983,0.0,57,3,-0.18109584912280702
0.0007099937580701753,1.9839790999999998,0.0005,5.298498773684211e-05,0.5,30000.0,False,e0.5_k3.0e4_mu0.1_T0.0005_s1,0.16753140614035086,0.1,57,1,-0.3324057175438597
0.000714073739122807,1.9613827824561405,0.0005,5.433023492982455e-05,0.5,30000.0,False,e0.5_k3.0e4_mu0.1_T0.0005_s2,0.15226720192982457,0.1,57,2,-0.29865853280701754
0.0007116399980701754,1.9748270368421053,0.0005,5.50536419122807e-05,0.5,30000.0,False,e0.5_k3.0e4_mu0.1_T0.0005_s3,0.15995627754385966,0.1,57,3,-0.3158966629824562
0.0007061677601754385,2.0055947561403507,0.002,0.0002074194852631579,0.5,30000.0,False,e0.5_k3.0e4_mu0.1_T0.002_s1,0.12951310087719298,0.1,57,1,-0.2599539247368421
0.0007110418696491228,1.9779685842105266,0.002,0.0002097807942105263,0.5,30000.0,False,e0.5_k3.0e4_mu0.1_T0.002_s2,0.11194956700000001,0.1,57,2,-0.22141936228070178
0.0007103262385964913,1.9819707421052633,0.002,0.0002114557556140351,0.5,30000.0,False,e0.5_k3.0e4_mu0.1_T0.002_s3,0.121953429122807,0.1,57,3,-0.24167883157894737
0.0007126879566666667,1.9688667105263158,0.006,0.0007560730975438597,0.5,30000.0,False,e0.5_k3.0e4_mu0.1_T0.006_s1,0.11342272703508771,0.1,57,1,-0.22330168280701754
0.0007110758980701753,1.9778119842105262,0.006,0.0007446480854385965,0.5,30000.0,False,e0.5_k3.0e4_mu0.1_T0.006_s2,0.10489925338596491,0.1,57,2,-0.20748783929824563
0.0007087233610526314,1.9909667,0.006,0.0007493724980701753,0.5,30000.0,False,e0.5_k3.0e4_mu0.1_T0.006_s3,0.1006337917894737,0.1,57,3,-0.20039911666666663
