Tgran,Theta,Z,Z_c,a_c,a_c_str,a_c_w,a_c_wk,chi,cv_f,dZ_eff,f_mean,label,mu_g,pr_f,seed
0.0005,8.104247633333333e-05,3.7771234567901226,3.305140476120092,0.033676328720886335,0.0738656484083827,0.06266749402139624,0.008781107131780685,0.3051404761200921,0.6817721025345894,0.47198298067003064,1.9535412255239066,mu0.03_T0.0005_s2,0.03,0.6826836269086666,2
0.0005,7.939464733333335e-05,3.7695555555555558,3.3089986277589314,0.04080094048101744,0.10572076760428463,0.09355900988239757,0.013351172447737827,0.30899862775893155,0.6843738519508037,0.4605569277966244,1.8689229197156965,mu0.03_T0.0005_s3,0.03,0.6810376082401319,3
0.002,0.00027850579999999997,3.648061728395062,3.4181990591702487,0.037520303933723624,0.07200748805976351,0.06326242319553725,0.01674437033938292,0.41819905917024885,0.6794715525017994,0.22986266922481313,2.0366070355799017,mu0.03_T0.002_s1,0.03,0.6841494811784699,1
0.002,0.0002869714033333333,3.676802469135802,3.4196205472747,0.035195759227307055,0.09330916147595979,0.07978290779036111,0.01602241503988745,0.41962054727469983,0.6679859297168851,0.2571819218611022,1.9891936697660253,mu0.03_T0.002_s2,0.03,0.6914681581636992,2
0.002,0.0002860331166666666,3.658901234567901,3.4262678352938276,0.04638092838425477,0.13046391118601527,0.10286830932886004,0.025338243181139614,0.4262678352938276,0.687326486565306,0.23263339927407323,1.9735301938422036,mu0.03_T0.002_s3,0.03,0.6791645848503962,3
0.006,0.00091520076,3.3668024691358025,3.5287244538866425,0.04565793793511915,0.10372356732740722,0.09240989349619806,0.020729152314657242,0.5287244538866424,0.713759521562684,-0.16192198475083996,2.166622364697242,mu0.03_T0.006_s1,0.03,0.6625051206677127,1
0.006,0.0009736043199999999,3.3493950617283947,3.5277420619949473,0.05554697292334753,0.11203116485989115,0.10297832698044118,0.01952032290202624,0.5277420619949472,0.7129278262905665,-0.1783470002665526,2.174773403321485,mu0.03_T0.006_s2,0.03,0.6630258178454992,2
0.006,0.0009842886466666667,3.304617283950617,3.5258052190899773,0.04513047256708887,0.092239480935758,0.08288166570706477,0.018014967004796528,0.5258052190899776,0.7138531549548615,-0.2211879351393602,2.201530507557529,mu0.03_T0.006_s3,0.03,0.6624533858187281,3
0.015,0.002526655666666667,2.93716049382716,3.601889043717395,0.033951576252692475,0.05684810161227714,0.051917213083275474,0.023703488826267684,0.6018890437173949,0.7567798546439465,-0.6647285498902349,2.5544110950990686,mu0.03_T0.015_s1,0.03,0.6358652892986228,1
0.015,0.0026412440666666666,2.9045185185185183,3.603008342349607,0.04099681885284289,0.06759061405275314,0.06511929951600011,0.02779937114637782,0.6030083423496068,0.750666721602408,-0.6984898238310886,2.5391993419738887,mu0.03_T0.015_s2,0.03,0.63961251926533,2
0.015,0.0026218919333333337,2.921827160493827,3.6026969146522494,0.03162248663763735,0.05558300003352335,0.05010652629022253,0.02069272117955532,0.6026969146522493,0.7504338146717789,-0.6808697541584223,2.5411212117705353,mu0.03_T0.015_s3,0.03,0.6397553055529146,3
0.0005,0.00014397757999999998,3.795641975308642,4.0,0.01931230365825363,0.06440695862200707,0.05577502938030746,0.016789599255861078,1.0,0.6906611793362882,-0.2043580246913579,1.9919247429777505,mu0.0_T0.0005_s1,0.0,0.677046518458216,1
0.0005,0.0001579944,3.7838518518518516,4.0,0.0449910699516091,0.12942799051508028,0.10997890043064465,0.025355254807925682,1.0,0.678374266830897,-0.21614814814814842,1.9766076273124376,mu0.0_T0.0005_s2,0.0,0.6848484107103012,2
0.0005,0.00015497318333333333,3.7953950617283954,4.0,0.033480035717122276,0.10118026409686585,0.08488453200489182,0.02896357502957731,1.0,0.6819193135084056,-0.20460493827160464,1.9246442163507473,mu0.0_T0.0005_s3,0.0,0.6825937448444976,3
0.002,0.0004047359466666667,3.638567901234568,4.0,0.03328481772774407,0.07903724591327017,0.06955500687582894,0.012082702846830823,1.0,0.672559989779475,-0.36143209876543203,2.066443702939538,mu0.0_T0.002_s1,0.0,0.6885510728617558,1
0.002,0.0004273761133333333,3.607641975308642,4.0,0.05608251588547637,0.1348161867717046,0.11715815857916669,0.017823354101738787,1.0,0.6876270322214406,-0.39235802469135805,1.967523433793469,mu0.0_T0.002_s2,0.0,0.6789716885226716,2
0.002,0.0004088789566666666,3.601641975308642,4.0,0.046494783801436956,0.09424409635376868,0.08540760285200898,0.014175388396713767,1.0,0.6850992184609769,-0.39835802469135784,2.038222403074063,mu0.0_T0.002_s3,0.0,0.6805815192575042,3
0.006,0.0011917753333333333,3.287592592592593,4.0,0.04519749273468022,0.08833669727841756,0.08093537593657021,0.019603395460313467,1.0,0.7183832334756992,-0.7124074074074072,2.249109111198654,mu0.0_T0.006_s1,0.0,0.6596230696473675,1
0.006,0.0012219557999999999,3.2802469135802466,4.0,0.036212123625938786,0.06644425576639135,0.06036137147667173,0.020672498799814462,1.0,0.7104910942223344,-0.7197530864197534,2.2492839668060602,mu0.0_T0.006_s2,0.0,0.6645530323668961,2
0.006,0.0012176731666666666,3.2501481481481487,4.0,0.04693939304515421,0.09233628516451314,0.08639262417253726,0.01891547198490131,1.0,0.713881386024492,-0.7498518518518513,2.228313585835275,mu0.0_T0.006_s3,0.0,0.6624308061990651,3
0.015,0.0030993035666666666,2.8602345679012346,4.0,0.03825733079346578,0.0665710742087026,0.06284606918466638,0.0225080274215409,1.0,0.7610472833047117,-1.1397654320987654,2.6210944227251844,mu0.0_T0.015_s1,0.0,0.6332547440408574,1
0.015,0.0030824051,2.856925925925926,4.0,0.04074571961687587,0.07090802631951787,0.06700791341228084,0.025155799376776165,1.0,0.7624239709907501,-1.143074074074074,2.550051347986155,mu0.0_T0.015_s2,0.0,0.6324298870922335,2
