I,P,Tgran,Theta,a_c,label,mu,mu_g,n_contacts,n_samples,seed,tau
0.0007124027685964911,1.9704833631578949,0.015,0.0014876863263157895,0.07204731116774059,mu1.0_T0.015_s1,0.15184718263157893,1.0,5820.833333333333,57,1,-0.2992020412280702
0.0007093441571929825,1.9875754192982458,0.015,0.001456185361403509,0.07166122857199336,mu1.0_T0.015_s2,0.14165607403508773,1.0,5848.277777777777,57,2,-0.28168724842105264
0.0007115373631578947,1.975269907017544,0.015,0.001487473556140351,0.07876732278408949,mu1.0_T0.015_s3,0.1606288452631579,1.0,5799.833333333333,57,3,-0.3172705096491228
0.0007149527401754387,1.9566781368421053,0.03,0.003359931649122807,0.0678416975577203,mu1.0_T0.03_s1,0.11755741845614036,1.0,5089.5,57,1,-0.22999265982456144
0.0007131016659649122,1.9667234701754384,0.03,0.0033699671298245614,0.06991378920096718,mu1.0_T0.03_s2,0.11997688675438595,1.0,5107.944444444444,57,2,-0.23590516245614038
0.0007085828631578947,1.9920065578947372,0.03,0.003311602584210526,0.07528073762660756,mu1.0_T0.03_s3,0.13412852491228072,1.0,5133.111111111111,57,3,-0.26726048192982454
0.0007142121873684211,1.9607829298245614,0.045,0.00569701428245614,0.06085182030814595,mu1.0_T0.045_s1,0.1003491932631579,1.0,4524.333333333333,57,1,-0.1967317245614035
0.0007087584178947368,1.9910679771929822,0.045,0.005625129605263157,0.07265557221635924,mu1.0_T0.045_s2,0.11351080122807017,1.0,4580.5,57,2,-0.22600280350877194
0.0007083646542105262,1.9935380754385967,0.045,0.005589138745614035,0.07491373293143487,mu1.0_T0.045_s3,0.11544399614035088,1.0,4571.388888888889,57,3,-0.23036648210526314
0.0009230919038596491,1.964526680877193,0.0002,2.9592216245614033e-05,0.15131089242099433,mu2.0_T0.0002_s1,0.14356444845614036,2.0,5817.166666666667,57,1,-0.27857112757894736
0.0009990441980701754,1.929111536491228,0.0002,2.9259772666666667e-05,0.25845938751690095,mu2.0_T0.0002_s2,0.1248417383508772,2.0,4909.444444444444,57,2,-0.2600124875263158
0.0009387282357894737,1.9289905375438599,0.0002,2.9361830175438595e-05,0.21154724646648543,mu2.0_T0.0002_s3,0.14453265398245613,2.0,5417.833333333333,57,3,-0.2777369454561403
0.000706893483508772,2.001379592982456,0.0005,0.00013862470298245613,0.09493530392518673,mu2.0_T0.0005_s1,0.2758995559649123,2.0,5289.833333333333,57,1,-0.5520705531578947
0.0007006173914035087,2.0375241035087717,0.0005,0.00013535979298245614,0.08653829185464693,mu2.0_T0.0005_s2,0.2443599738596491,2.0,5347.722222222223,57,2,-0.49818514333333336
